"Operator","Pics.Batch","Sample","ImageTitle","Status","CellLine","Day","Treatment","Volume","ESR","SurfaceArea","Flatness","Elongation","Sphericity","IntensityRHF","VolumeRHF","NbCc","VCcMean","VCcTotal","DistanceBorderToBorderMean","DistanceBarycenterToBorderMean","AspectRatio","Circularity","VoxelVolume","MinIntensityNuc","MaxIntensityNuc","AvgIntensityNuc","StdIntensityNuc"
"SA","1","101_CS_63x_tile_z","15_cropped_101_CS_63x_tile_z.czi.tif","siNTC","CTRL","0","siNTC","710.205","5.5347546277665","727.219999999749","2.23830654938265","1.57756220019743","0.148327740618486","0.0753827737360091","0.0239085897733753","36","0.471666666666666","16.98","0.822907454437679","1.53104557196299","1.55078023925279","0.746345227482452","0.005","0","114","12.9033588893347","11.6998510123331"
"SA","1","101_CS_63x_tile_z","17_cropped_101_CS_63x_tile_z.czi.tif","siNTC","CTRL","0","siNTC","627.375","5.31063189912046","690.139999999754","3.02368103036161","1.16729457589393","0.13542386121762","0.0544581521944669","0.0198445905558876","24","0.518749999999999","12.45","0.716038471460342","1.46520291964213","1.17388068222732","0.78444734680264","0.005","0","121","17.0693205817892","15.5364475629161"
"SA","1","101_CS_63x_tile_z","18_cropped_101_CS_63x_tile_z.czi.tif","siNTC","CTRL","0","siNTC","476.095","4.84397251647531","525.659999999931","1.63031286396368","1.91080965936407","0.176491917808026","0.0865815021210715","0.0321679496739096","22","0.696136363636363","15.315","0.755213891918009","1.45497984561053","1.90401060908286","0.72112006260594","0.005","1","137","20.4588580010292","18.2813383070557"
"SA","1","101_CS_63x_tile_z","19_cropped_101_CS_63x_tile_z.czi.tif","siNTC","CTRL","0","siNTC","689.39","5.48014592964775","738.699999999707","3.25238063935747","1.28508038777171","0.133345399008032","0.0571645712710375","0.0253122325534167","30","0.581666666666666","17.45","0.571305357217788","1.42939713319142","1.24569003742726","0.756742455574466","0.005","0","80","13.6277071033812","10.1554812395799"
"SA","1","101_CS_63x_tile_z","1_cropped_101_CS_63x_tile_z.czi.tif","siNTC","CTRL","0","siNTC","760.43","5.6622652603165","818.059999999651","2.56243894341352","1.58379311271147","0.119458039779945","0.0597777476038682","0.0226319319332483","27","0.637407407407407","17.21","0.967198382483588","1.88773716114185","1.57042892110352","0.702794060432158","0.005","0","69","12.2030167142274","10.9539348305819"
"SA","1","101_CS_63x_tile_z","20_cropped_101_CS_63x_tile_z.czi.tif","siNTC","CTRL","0","siNTC","543.275","5.06186280940201","601.519999999827","3.10103156742814","1.19109018806163","0.153370417201952","0.081614386319957","0.0332520362615618","37","0.488243243243243","18.065","0.663786905842858","1.54340144363609","1.18427069525948","0.801860559502349","0.005","0","75","13.55216050803","10.7929789934048"
"SA","1","101_CS_63x_tile_z","21_cropped_101_CS_63x_tile_z.czi.tif","siNTC","CTRL","0","siNTC","575.21","5.15916327878475","598.959999999843","2.4149347518513","1.37520001321483","0.174145304236588","0.0481482870745267","0.0178717338015681","18","0.571111111111111","10.28","0.823687850104437","1.67499515480465","1.36127457830303","0.814668229362513","0.005","1","131","23.637158602945","21.528129707189"
"SA","1","101_CS_63x_tile_z","26_cropped_101_CS_63x_tile_z.czi.tif","siNTC","CTRL","0","siNTC","709.025","5.53168761149312","713.779999999765","2.55048416596136","1.21208572606286","0.15634440562126","0.0564893513137815","0.0199710870561686","27","0.524444444444444","14.16","0.9984409932737","1.83409728474087","1.1965014445131","0.756148918128596","0.005","0","92","14.732089841684","13.2136038236155"
"SA","1","101_CS_63x_tile_z","27_cropped_101_CS_63x_tile_z.czi.tif","siNTC","CTRL","0","siNTC","756.87","5.65341535397092","723.979999999749","2.60398218698355","1.44027416650269","0.170732126501663","0.10517017330141","0.0384742426044102","54","0.539259259259259","29.12","0.781377580872288","1.54122787493246","1.43864871822442","0.825534133171576","0.005","0","117","17.3912362757144","15.1046378633313"
"SA","1","101_CS_63x_tile_z","28_cropped_101_CS_63x_tile_z.czi.tif","siNTC","CTRL","0","siNTC","644.895","5.35961343161771","693.839999999773","2.8762446520047","1.28064167812475","0.140816126202324","0.0664509903025335","0.0205304739531241","24","0.551666666666666","13.24","0.826046015818913","1.64367869893709","1.27184362011041","0.774550392523944","0.005","0","92","11.6736135339861","10.3557872223043"
"SA","1","101_CS_63x_tile_z","29_cropped_101_CS_63x_tile_z.czi.tif","siNTC","CTRL","0","siNTC","601.845","5.23759623650283","616.379999999841","3.03907929135283","1.06134280716434","0.174934743145062","0.0876902078891859","0.0314117422259884","39","0.484743589743589","18.9049999999999","0.691847580518478","1.35322843576088","1.05646944044414","0.760458586350799","0.005","0","82","11.7841636966328","9.53962566192985"
"SA","1","101_CS_63x_tile_z","30_cropped_101_CS_63x_tile_z.czi.tif","siNTC","CTRL","0","siNTC","627.835","5.31192952486953","636.279999999811","3.04450195777397","1.17592164105664","0.173060758039947","0.0682347110034126","0.0247676539218106","31","0.501612903225806","15.55","0.696100977159315","1.43736922817845","1.18136996895025","0.829375695712599","0.005","0","115","16.9352855447689","14.5314395767711"
"SA","1","101_CS_63x_tile_z","31_cropped_101_CS_63x_tile_z.czi.tif","siNTC","CTRL","0","siNTC","1034.635","6.27431307808957","925.379999999559","2.58042204384549","1.70217716511279","0.152779955125188","0.0406063274688369","0.0151502703852083","30","0.5225","15.675","1.05467134793599","1.89067529678344","1.68484471534537","0.714654774636921","0.005","0","138","20.3698985632614","19.2339156775375"
"SA","1","101_CS_63x_tile_z","32_cropped_101_CS_63x_tile_z.czi.tif","siNTC","CTRL","0","siNTC","659.75","5.4004539005442","692.879999999776","2.35909534930911","1.34597619248228","0.147991609854831","0.0925666008550665","0.0353315649867374","37","0.63","23.31","0.921768193631559","1.76134998733932","1.32668520453369","0.736075141217242","0.005","0","95","16.1717999242137","15.0077922671314"
"SA","1","101_CS_63x_tile_z","33_cropped_101_CS_63x_tile_z.czi.tif","siNTC","CTRL","0","siNTC","430.385","4.68370470095728","495.719999999914","2.65633278108526","1.35052466091874","0.171971826430894","0.099979482767997","0.0483404393740488","44","0.472840909090909","20.805","0.55038792301308","1.45834236361763","1.34787318891302","0.792726785942997","0.005","1","105","18.7988893664974","13.1794468862158"
